# Data file generated by gp_save.m
# 
0.074219	1	-0	0.97294	0.5	0.99893	0.48676	0.99891	0.5	0.99995	0.49947	0.99995	0.5	1	-0	1	0.46768	1	0.49817	1	0.4999	1	0.49999	1	0.5	0.99871	0	0.99643	0.049746	0.99469	0.099693	0.99349	0.14979	0.99284	0.19998	0.99273	0.2502
0.075195	1	-0	0.97223	0.5	0.99887	0.48642	0.99885	0.5	0.99995	0.49944	0.99995	0.5	1	-0	1	0.46686	1	0.49807	1	0.49989	1	0.49999	1	0.5	0.99877	0	0.99645	0.049749	0.99469	0.099703	0.99348	0.14981	0.99283	0.2	0.99274	0.25024
0.076172	1	-0	0.9715	0.5	0.99882	0.48607	0.99879	0.5	0.99994	0.49941	0.99994	0.5	1	-0	1	0.46604	1	0.49797	1	0.49988	1	0.49999	1	0.5	0.99887	0	0.99651	0.049749	0.99471	0.099707	0.99349	0.14982	0.99284	0.20002	0.99276	0.25026
0.077148	1	-0	0.97077	0.5	0.99876	0.48572	0.99873	0.5	0.99994	0.49938	0.99994	0.5	1	-0	1	0.46521	1	0.49787	1	0.49987	1	0.49999	1	0.5	0.99902	0	0.9966	0.049746	0.99477	0.099704	0.99351	0.14982	0.99285	0.20003	0.99278	0.25027
0.078125	1	-0	0.97003	0.5	0.99869	0.48537	0.99867	0.5	0.99993	0.49935	0.99993	0.5	1	-0	1	0.46437	1	0.49776	1	0.49986	1	0.49999	1	0.5	0.9992	0	0.99672	0.049738	0.99484	0.099694	0.99355	0.14981	0.99287	0.20003	0.99279	0.25028
0.079102	1	-0	0.96928	0.5	0.99863	0.48501	0.9986	0.5	0.99993	0.49932	0.99993	0.5	1	-0	1	0.46352	1	0.49765	1	0.49985	1	0.49999	1	0.5	0.99942	0	0.99687	0.049726	0.99492	0.099677	0.99359	0.14979	0.99288	0.20001	0.99279	0.25027
0.080078	1	-0	0.96852	0.5	0.99856	0.48465	0.99853	0.5	0.99992	0.49929	0.99992	0.5	1	-0	1	0.46267	1	0.49754	1	0.49984	1	0.49999	1	0.5	0.99967	0	0.99703	0.049711	0.99502	0.099654	0.99363	0.14977	0.99289	0.19999	0.99277	0.25025
0.081055	1	-0	0.96775	0.5	0.99849	0.48428	0.99846	0.5	0.99992	0.49925	0.99992	0.5	1	-0	1	0.4618	1	0.49742	1	0.49983	1	0.49999	1	0.5	0.99993	0	0.9972	0.049692	0.99511	0.099624	0.99366	0.14973	0.99287	0.19996	0.99273	0.25023
0.082031	1	-0	0.96698	0.5	0.99842	0.48391	0.99838	0.5	0.99991	0.49922	0.99991	0.5	1	-0	1	0.46093	1	0.4973	1	0.49982	1	0.49999	1	0.5	1.0002	0	0.99736	0.049669	0.99519	0.099588	0.99368	0.14969	0.99283	0.19992	0.99265	0.25019
0.083008	1	-0	0.96619	0.5	0.99834	0.48354	0.9983	0.5	0.99991	0.49918	0.99991	0.5	1	-0	1	0.46005	1	0.49717	1	0.49981	1	0.49999	1	0.5	1.0005	0	0.99752	0.049644	0.99526	0.099548	0.99367	0.14964	0.99277	0.19987	0.99254	0.25015
0.083984	1	-0	0.96539	0.5	0.99826	0.48316	0.99822	0.5	0.9999	0.49914	0.9999	0.5	1	-0	1	0.45917	1	0.49704	1	0.49979	1	0.49999	1	0.5	1.0007	0	0.99766	0.049617	0.9953	0.099504	0.99364	0.14959	0.99267	0.19981	0.9924	0.2501
0.084961	1	-0	0.96459	0.5	0.99818	0.48278	0.99814	0.5	0.99989	0.4991	0.99989	0.5	1	-0	1	0.45827	1	0.49691	1	0.49978	1	0.49998	1	0.5	1.0009	0	0.99777	0.049588	0.99531	0.099457	0.99357	0.14954	0.99253	0.19976	0.99221	0.25005
0.085938	1	-0	0.96378	0.5	0.9981	0.4824	0.99806	0.5	0.99988	0.49906	0.99988	0.5	1	-0	1	0.45737	1	0.49677	1	0.49976	1	0.49998	1	0.5	1.0011	0	0.99785	0.049559	0.99529	0.099409	0.99346	0.14948	0.99236	0.1997	0.99198	0.24999
0.086914	1	-0	0.96295	0.5	0.99801	0.48201	0.99797	0.5	0.99988	0.49902	0.99988	0.5	1	-0	1	0.45645	1	0.49662	1	0.49975	1	0.49998	1	0.5	1.0013	0	0.99789	0.04953	0.99523	0.099361	0.99331	0.14942	0.99214	0.19964	0.99171	0.24994
0.087891	1	-0	0.96212	0.5	0.99793	0.48162	0.99787	0.5	0.99987	0.49898	0.99987	0.5	1	-0	1	0.45554	1	0.49648	1	0.49973	1	0.49998	1	0.5	1.0014	0	0.99789	0.049501	0.99513	0.099314	0.99313	0.14937	0.99189	0.19958	0.99141	0.24988
0.088867	1	-0	0.96128	0.5	0.99784	0.48122	0.99778	0.5	0.99986	0.49893	0.99986	0.5	1	-0	1	0.45461	1	0.49632	1	0.49971	1	0.49998	1	0.5	1.0015	0	0.99783	0.049474	0.99498	0.09927	0.9929	0.14931	0.99159	0.19953	0.99107	0.24984
0.089844	1	-0	0.96043	0.5	0.99774	0.48082	0.99768	0.5	0.99985	0.49889	0.99985	0.5	1	-0	1	0.45368	1	0.49617	1	0.49969	1	0.49998	1	0.5	1.0015	0	0.99773	0.049449	0.99479	0.09923	0.99263	0.14927	0.99127	0.19948	0.9907	0.2498
0.09082	1	-0	0.95957	0.5	0.99764	0.48042	0.99758	0.5	0.99984	0.49884	0.99984	0.5	1	-0	1	0.45273	1	0.496	1	0.49967	1	0.49997	1	0.5	1.0014	0	0.99759	0.049427	0.99455	0.099195	0.99232	0.14923	0.99091	0.19944	0.99031	0.24976
0.091797	1	-0	0.9587	0.5	0.99754	0.48001	0.99748	0.5	0.99983	0.49879	0.99983	0.5	1	-0	1	0.45178	1	0.49584	1	0.49965	1	0.49997	1	0.5	1.0013	0	0.99739	0.049408	0.99428	0.099166	0.99199	0.14919	0.99053	0.19941	0.9899	0.24974
