# Data file generated by gp_save.m
# 
2002.6	2.2245	4.7388	3.9727	3.5375	3.1446	2.0219	1.4734	1.2107	1.1559
2013.4	2.2772	4.7309	3.9383	3.4965	3.1031	1.9814	1.4379	1.177	1.1231
2024.1	2.3128	4.8436	4.0151	3.5616	3.1628	2.0119	1.459	1.1908	1.1347
2034.9	2.354	4.9862	4.1409	3.681	3.2793	2.1068	1.5358	1.2546	1.1955
2045.7	2.3882	5.0267	4.1977	3.7471	3.3549	2.1918	1.6057	1.3133	1.2521
2056.4	2.3492	5.0675	4.2479	3.8022	3.4138	2.2428	1.6472	1.3486	1.2863
2067.2	2.4034	5.1098	4.2816	3.8332	3.4436	2.2642	1.666	1.365	1.3025
2078	2.4733	5.19	4.3458	3.8924	3.5006	2.3091	1.7028	1.3972	1.3347
2088.7	2.5016	5.2389	4.3878	3.9332	3.5425	2.3459	1.7325	1.4236	1.3609
2099.5	2.5124	5.2608	4.4093	3.9567	3.57	2.374	1.7526	1.4408	1.3783
2110.3	2.4699	5.2498	4.3999	3.9529	3.5745	2.3908	1.7646	1.4509	1.3883
2121	2.4266	5.2454	4.4083	3.9733	3.6077	2.4266	1.7894	1.4711	1.4074
2131.8	2.4439	5.17	4.3655	3.9496	3.6006	2.4361	1.7954	1.4749	1.4101
2142.6	2.5285	5.1596	4.378	3.9804	3.6482	2.4854	1.835	1.5076	1.4405
2153.3	2.7302	5.1948	4.4653	4.0894	3.7685	2.5866	1.9177	1.5781	1.5083
2164.1	2.852	5.3118	4.58	4.1995	3.8717	2.667	1.9809	1.6306	1.5585
2174.9	2.8997	5.4403	4.7105	4.3343	4.0091	2.7744	2.0648	1.7	1.6237
2185.6	2.982	5.6685	4.9361	4.5519	4.2127	2.8988	2.1569	1.7759	1.6956
2196.4	3.0667	5.8783	5.1351	4.7368	4.381	2.9968	2.2269	1.8323	1.7476
2207.2	3.1392	5.9155	5.1933	4.7962	4.4365	3.0236	2.2467	1.848	1.7611
2217.9	3.2549	6.0974	5.3603	4.9453	4.5655	3.0933	2.2999	1.8923	1.8022
2228.7	3.3163	6.3469	5.5609	5.1153	4.7089	3.1737	2.3612	1.9439	1.8507
2239.5	3.3363	6.3698	5.553	5.0909	4.6727	3.129	2.322	1.9106	1.8166
2250.2	3.4483	6.2639	5.4228	4.957	4.5438	3.0514	2.2632	1.8625	1.7692
2261	3.5186	6.1244	5.2922	4.8434	4.4504	2.9876	2.2128	1.822	1.7299
2271.8	3.5232	6.076	5.2554	4.8079	4.4115	2.9039	2.1344	1.7541	1.6625
2282.5	3.4675	5.9998	5.1748	4.7211	4.3199	2.819	2.0652	1.6959	1.6056
2293.3	3.5041	5.8799	5.0858	4.6485	4.2653	2.8396	2.0904	1.7207	1.6314
2304.1	3.5456	5.868	5.1208	4.706	4.3425	2.942	2.1732	1.7921	1.7013
2314.8	3.6343	5.9012	5.1686	4.7538	4.3884	2.9705	2.1925	1.8081	1.716
2325.6	3.6465	5.976	5.1965	4.7723	4.41	3.0158	2.234	1.8457	1.7528
2336.4	3.665	5.9227	5.1601	4.7683	4.4414	3.1078	2.3225	1.9259	1.8336
2347.1	3.7235	5.806	5.1203	4.7758	4.4847	3.2082	2.4145	2.0079	1.9168
2357.9	3.8461	5.801	5.1775	4.8582	4.5803	3.3151	2.5036	2.0844	1.9927
2368.7	3.9675	5.8859	5.2628	4.9425	4.6624	3.3825	2.5556	2.1278	2.0346
2379.4	3.9688	5.8968	5.2921	4.984	4.7134	3.4366	2.6	2.1654	2.0716
2390.2	3.983	5.8781	5.3094	5.0173	4.7568	3.4913	2.6458	2.2043	2.1099
2401	4.0151	5.9253	5.3628	5.0715	4.8107	3.5334	2.6776	2.2294	2.1332
2411.7	4.1863	5.8841	5.3355	5.0591	4.8144	3.5658	2.7083	2.2563	2.1602
2422.5	4.3329	5.8281	5.3454	5.1038	4.8832	3.6417	2.7669	2.3048	2.2071
2433.3	4.4032	5.8439	5.397	5.1672	4.9491	3.6722	2.7827	2.3152	2.2158
2444	4.3637	5.8491	5.4362	5.2174	5.0012	3.7015	2.8011	2.3282	2.2268
2454.8	4.4379	5.9499	5.5517	5.3325	5.11	3.7863	2.8665	2.3824	2.2788
2465.6	4.5988	6.0513	5.6626	5.4445	5.2198	3.8757	2.9375	2.443	2.3382
2476.3	4.7624	6.2121	5.8117	5.5824	5.3447	3.9428	2.9831	2.4796	2.3726
2487.1	4.8475	6.3291	5.9288	5.6959	5.4525	4.0103	3.032	2.5209	2.4128
2497.9	4.8218	6.4438	6.0588	5.8278	5.5831	4.1119	3.1134	2.5921	2.4846
2508.6	4.8448	6.5156	6.1488	5.9239	5.6814	4.1818	3.165	2.6355	2.5271
2519.4	4.9745	6.5763	6.2455	6.0292	5.7876	4.2548	3.2195	2.6822	2.5737
2530.2	5.0406	6.5856	6.2885	6.081	5.843	4.3074	3.2649	2.7239	2.6176
2540.9	5.0902	6.6215	6.3378	6.1365	5.9028	4.3665	3.3147	2.7676	2.6628
2551.7	5.0769	6.6372	6.3929	6.2093	5.9863	4.4474	3.3789	2.8218	2.7161
2562.5	5.0713	6.693	6.4727	6.2929	6.0675	4.5112	3.4312	2.8671	2.7625
2573.2	5.1775	6.7638	6.5501	6.3701	6.143	4.5857	3.4956	2.923	2.819
2584	5.2512	6.8352	6.6418	6.4679	6.2439	4.6824	3.5716	2.9851	2.8791
2594.8	5.3287	6.8756	6.7088	6.5452	6.3278	4.7656	3.6376	3.0396	2.9318
2605.5	5.3383	6.947	6.8036	6.6481	6.4339	4.8639	3.717	3.1067	2.9982
2616.3	5.4432	7.0325	6.9115	6.7604	6.5477	4.9602	3.7866	3.1608	3.0476
2627.1	5.6316	6.9797	6.896	6.765	6.5692	4.9953	3.8108	3.178	3.0621
2637.8	5.8607	6.9533	6.9215	6.8122	6.6285	5.0452	3.8474	3.2079	3.0905
2648.6	5.896	6.9865	6.9822	6.8796	6.6978	5.1003	3.8874	3.239	3.1183
2659.4	5.9036	6.9349	6.9643	6.8848	6.7215	5.1298	3.9067	3.2524	3.1285
2670.1	5.9667	6.8627	7.004	6.962	6.8145	5.193	3.9521	3.29	3.1637
2680.9	6.0765	6.8661	7.0568	7.0243	6.8761	5.24	3.9913	3.3245	3.1978
2691.7	6.1572	6.9108	7.1275	7.1033	6.956	5.3022	4.0393	3.3647	3.2357
2702.4	6.1532	7.0776	7.3148	7.2854	7.1236	5.4061	4.1166	3.4299	3.2983
2713.2	6.2107	7.2288	7.4699	7.4287	7.2512	5.4892	4.1839	3.4905	3.3603
2724	6.1852	7.3887	7.6174	7.5646	7.3756	5.5738	4.2486	3.5455	3.4141
2734.7	6.2146	7.5525	7.7821	7.7234	7.5252	5.6752	4.3238	3.6084	3.4743
2745.5	6.3007	7.7059	7.9287	7.8619	7.6548	5.7752	4.4055	3.6811	3.5479
2756.2	6.4344	7.828	8.0466	7.9766	7.7664	5.8714	4.4836	3.7484	3.6145
2767	6.5513	7.9549	8.1715	8.1004	7.8894	5.9764	4.5641	3.8147	3.6774
2777.8	6.6727	7.9419	8.1944	8.1425	7.9466	6.0478	4.6236	3.8671	3.7304
2788.5	6.8526	7.8926	8.2136	8.1887	8.0093	6.1241	4.686	3.9201	3.7827
2799.3	6.9732	7.8505	8.2296	8.2279	8.0636	6.1959	4.7424	3.9654	3.8249
2810.1	7.1644	7.7937	8.2235	8.2454	8.0965	6.2414	4.7787	3.9952	3.8533
2820.8	7.3581	7.7715	8.288	8.3399	8.205	6.3469	4.8629	4.0655	3.9207
2831.6	7.4357	7.8186	8.3771	8.4384	8.3038	6.4285	4.9254	4.1163	3.9684
2842.4	7.5996	7.9339	8.4742	8.5271	8.3843	6.4789	4.9581	4.1399	3.9882
2853.1	7.7221	8.0659	8.5863	8.6335	8.4847	6.5457	5.0065	4.1793	4.025
