# Data file generated by gp_save.m
# 
2907	0.95298	0.79019	0.95266	0.79016	0.9526	0.79021	0.95219	0.78974	0.9526	0.79009	0.93585	0.78396	0.95052	0.78627
2928.5	0.95089	0.78804	0.95059	0.78801	0.95054	0.78807	0.95015	0.78761	0.95056	0.78798	0.93358	0.78186	0.94841	0.78416
2950	0.94888	0.786	0.94861	0.78597	0.94857	0.78602	0.94819	0.78559	0.94862	0.78596	0.93139	0.77987	0.94638	0.78214
2971.6	0.94697	0.78406	0.94673	0.78403	0.9467	0.78408	0.94632	0.78366	0.94676	0.78404	0.92931	0.77798	0.94443	0.78022
2993.1	0.94517	0.78224	0.94497	0.78221	0.94495	0.78226	0.94455	0.78184	0.945	0.78224	0.92733	0.7762	0.94257	0.7784
3014.6	0.94348	0.78054	0.94332	0.78052	0.94331	0.78056	0.94289	0.78014	0.94335	0.78055	0.92546	0.77456	0.9408	0.7767
3036.2	0.94191	0.77897	0.94179	0.77895	0.94179	0.77898	0.94134	0.77856	0.94181	0.77898	0.92372	0.77303	0.93914	0.77511
3057.7	0.94046	0.77753	0.94038	0.77751	0.94039	0.77754	0.9399	0.77711	0.94039	0.77753	0.9221	0.77165	0.93758	0.77364
3079.2	0.93914	0.77623	0.9391	0.77622	0.93913	0.77624	0.93859	0.77578	0.93909	0.77622	0.92061	0.7704	0.93614	0.7723
3100.8	0.93796	0.77507	0.93796	0.77506	0.938	0.77508	0.9374	0.77459	0.93791	0.77504	0.91926	0.76929	0.93481	0.77109
3122.3	0.93691	0.77405	0.93696	0.77405	0.93701	0.77406	0.93634	0.77354	0.93686	0.774	0.91804	0.76832	0.9336	0.77
3143.8	0.936	0.77317	0.93609	0.77318	0.93615	0.77319	0.9354	0.77262	0.93594	0.77309	0.91696	0.76749	0.93251	0.76905
3165.4	0.93524	0.77244	0.93536	0.77245	0.93543	0.77246	0.9346	0.77184	0.93516	0.77232	0.91603	0.76682	0.93155	0.76822
3186.9	0.93461	0.77186	0.93477	0.77187	0.93486	0.77187	0.93394	0.7712	0.9345	0.77169	0.91524	0.76628	0.93071	0.76753
3208.4	0.93413	0.77142	0.93433	0.77144	0.93442	0.77143	0.9334	0.7707	0.93398	0.77121	0.91459	0.7659	0.93	0.76697
3230	0.93379	0.77113	0.93402	0.77115	0.93413	0.77114	0.933	0.77033	0.9336	0.77086	0.91408	0.76565	0.92941	0.76653
3251.5	0.93359	0.77097	0.93385	0.771	0.93397	0.77098	0.93273	0.77011	0.93334	0.77064	0.91371	0.76555	0.92895	0.76622
3273	0.93353	0.77096	0.93382	0.77098	0.93394	0.77097	0.9326	0.77002	0.93322	0.77057	0.91349	0.76559	0.92862	0.76604
3294.6	0.93361	0.77108	0.93392	0.77111	0.93405	0.77109	0.93259	0.77005	0.93323	0.77062	0.9134	0.76576	0.92842	0.76598
