# Data file generated by gp_save.m
# 
-0.18579	0.91728	-0.37157	1.0846	-0.18579	0.16728	-0.37157	0.33457	-0.18579	-0.58272	-0.37157	-0.41543	-0.93579	0.16728	-1.1216	0.33457
-0.18868	0.91401	-0.37735	1.078	-0.18868	0.16401	-0.37735	0.32803	-0.18868	-0.58599	-0.37735	-0.42197	-0.93868	0.16401	-1.1274	0.32803
-0.19151	0.9107	-0.38302	1.0714	-0.19151	0.1607	-0.38302	0.32139	-0.19151	-0.5893	-0.38302	-0.42861	-0.94151	0.1607	-1.133	0.32139
-0.19429	0.90733	-0.38857	1.0647	-0.19429	0.15733	-0.38857	0.31466	-0.19429	-0.59267	-0.38857	-0.43534	-0.94429	0.15733	-1.1386	0.31466
-0.197	0.90392	-0.39401	1.0578	-0.197	0.15392	-0.39401	0.30783	-0.197	-0.59608	-0.39401	-0.44217	-0.947	0.15392	-1.144	0.30783
-0.19966	0.90045	-0.39932	1.0509	-0.19966	0.15045	-0.39932	0.30091	-0.19966	-0.59955	-0.39932	-0.44909	-0.94966	0.15045	-1.1493	0.30091
-0.20225	0.89695	-0.40451	1.0439	-0.20225	0.14695	-0.40451	0.29389	-0.20225	-0.60305	-0.40451	-0.45611	-0.95225	0.14695	-1.1545	0.29389
-0.20479	0.89339	-0.40958	1.0368	-0.20479	0.14339	-0.40958	0.28679	-0.20479	-0.60661	-0.40958	-0.46321	-0.95479	0.14339	-1.1596	0.28679
-0.20726	0.8898	-0.41452	1.0296	-0.20726	0.1398	-0.41452	0.2796	-0.20726	-0.6102	-0.41452	-0.4704	-0.95726	0.1398	-1.1645	0.2796
-0.20967	0.88616	-0.41934	1.0223	-0.20967	0.13616	-0.41934	0.27232	-0.20967	-0.61384	-0.41934	-0.47768	-0.95967	0.13616	-1.1693	0.27232
-0.21201	0.88248	-0.42402	1.015	-0.21201	0.13248	-0.42402	0.26496	-0.21201	-0.61752	-0.42402	-0.48504	-0.96201	0.13248	-1.174	0.26496
-0.21429	0.87876	-0.42858	1.0075	-0.21429	0.12876	-0.42858	0.25752	-0.21429	-0.62124	-0.42858	-0.49248	-0.96429	0.12876	-1.1786	0.25752
-0.21651	0.875	-0.43301	1	-0.21651	0.125	-0.43301	0.25	-0.21651	-0.625	-0.43301	-0.5	-0.96651	0.125	-1.183	0.25
-0.21865	0.8712	-0.43731	0.9924	-0.21865	0.1212	-0.43731	0.2424	-0.21865	-0.6288	-0.43731	-0.5076	-0.96865	0.1212	-1.1873	0.2424
-0.22074	0.86737	-0.44147	0.98474	-0.22074	0.11737	-0.44147	0.23474	-0.22074	-0.63263	-0.44147	-0.51526	-0.97074	0.11737	-1.1915	0.23474
-0.22275	0.8635	-0.4455	0.977	-0.22275	0.1135	-0.4455	0.227	-0.22275	-0.6365	-0.4455	-0.523	-0.97275	0.1135	-1.1955	0.227
-0.2247	0.85959	-0.4494	0.96919	-0.2247	0.10959	-0.4494	0.21919	-0.2247	-0.64041	-0.4494	-0.53081	-0.9747	0.10959	-1.1994	0.21919
-0.22658	0.85565	-0.45315	0.96131	-0.22658	0.10565	-0.45315	0.21131	-0.22658	-0.64435	-0.45315	-0.53869	-0.97658	0.10565	-1.2032	0.21131
-0.22839	0.85168	-0.45677	0.95337	-0.22839	0.10168	-0.45677	0.20337	-0.22839	-0.64832	-0.45677	-0.54663	-0.97839	0.10168	-1.2068	0.20337
-0.23013	0.84768	-0.46025	0.94537	-0.23013	0.097683	-0.46025	0.19537	-0.23013	-0.65232	-0.46025	-0.55463	-0.98013	0.097683	-1.2103	0.19537
-0.2318	0.84365	-0.46359	0.9373	-0.2318	0.093652	-0.46359	0.1873	-0.2318	-0.65635	-0.46359	-0.5627	-0.9818	0.093652	-1.2136	0.1873
-0.2334	0.83959	-0.46679	0.92918	-0.2334	0.089592	-0.46679	0.17918	-0.2334	-0.66041	-0.46679	-0.57082	-0.9834	0.089592	-1.2168	0.17918
-0.23492	0.83551	-0.46985	0.92101	-0.23492	0.085505	-0.46985	0.17101	-0.23492	-0.66449	-0.46985	-0.57899	-0.98492	0.085505	-1.2198	0.17101
-0.23638	0.83139	-0.47276	0.91278	-0.23638	0.081392	-0.47276	0.16278	-0.23638	-0.66861	-0.47276	-0.58722	-0.98638	0.081392	-1.2228	0.16278
