# Data file generated by gp_save.m
# 
0.85077	0.94719	0.98987	1	1	0.91106	0.9175	1.1503	1.1498
0.85054	0.94719	0.98986	1	1	0.9111	0.91755	1.1503	1.1497
0.85031	0.94719	0.98984	1	1	0.91115	0.91759	1.1502	1.1497
0.85009	0.94719	0.98983	1	1	0.91119	0.91763	1.1501	1.1496
0.84986	0.94718	0.98982	1	1	0.91124	0.91767	1.1501	1.1496
0.84963	0.94718	0.98981	1	1	0.91128	0.91772	1.15	1.1495
0.84941	0.94718	0.98979	1	1	0.91133	0.91776	1.15	1.1495
0.84918	0.94718	0.98978	1	1	0.91137	0.9178	1.1499	1.1494
0.84895	0.94718	0.98977	1	1	0.91142	0.91785	1.1498	1.1493
0.84873	0.94718	0.98976	1	1	0.91146	0.91789	1.1498	1.1493
0.8485	0.94718	0.98975	1	1	0.91151	0.91793	1.1497	1.1492
0.84828	0.94718	0.98973	1	1	0.91155	0.91797	1.1497	1.1492
0.84805	0.94718	0.98972	1	1	0.9116	0.91802	1.1496	1.1491
0.84782	0.94718	0.98971	1	1	0.91164	0.91806	1.1495	1.1491
0.8476	0.94718	0.9897	1	1	0.91169	0.9181	1.1495	1.149
0.84737	0.94718	0.98969	1	1	0.91173	0.91814	1.1494	1.1489
0.84714	0.94718	0.98967	1	1	0.91178	0.91819	1.1494	1.1489
0.84692	0.94718	0.98966	1	1	0.91182	0.91823	1.1493	1.1488
0.84669	0.94718	0.98965	1	1	0.91187	0.91827	1.1492	1.1488
0.84646	0.94718	0.98964	1	1	0.91191	0.91831	1.1492	1.1487
